,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Manchester Utd,Marcus Rashford,19,ENG,FW,78,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,,,,,,
1,Manchester Utd,Memphis Depay,7,NED,"FW,MF",12,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,,,
2,Manchester Utd,Anthony Martial,11,FRA,LW,83,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,,,,,,
3,Manchester Utd,Ashley Young,18,ENG,"DF,FW",7,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,,,
4,Manchester Utd,Wayne Rooney,10,ENG,AM,90,1,1,0,0,2,1,0,0,1,0,0,1,3,3,0,,,,,,
5,Manchester Utd,Juan Mata,8,ESP,RW,74,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,,,,,,
6,Manchester Utd,Ander Herrera,21,ESP,MF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7,Manchester Utd,Jesse Lingard,14,ENG,AM,90,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,,,,,,
8,Manchester Utd,Michael Carrick,16,ENG,DM,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,
9,Manchester Utd,Cameron Borthwick-Jackson,43,ENG,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,,,,,,
10,Manchester Utd,Daley Blind,17,NED,CB,90,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,,,,,,
11,Manchester Utd,Chris Smalling,12,ENG,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1,,,,,,
12,Manchester Utd,Antonio Valencia,25,ECU,RB,90,0,1,0,0,1,1,0,0,3,0,1,0,3,4,0,,,,,,
13,Manchester Utd,David de Gea,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1.0,1.0,0.0,0.0
0,Bournemouth,Joshua King,17,NOR,FW,66,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,,,,,,
1,Bournemouth,Benik Afobe,9,COD,FW,24,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,
2,Bournemouth,Callum Wilson,13,ENG,FW,78,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,,,,,
3,Bournemouth,Lewis Grabban,28,ENG,"FW,MF",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4,Bournemouth,Marc Pugh,7,ENG,LM,65,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,,,,,,
5,Bournemouth,Max Gradel,10,CIV,"FW,MF",25,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,,,,,
6,Bournemouth,Andrew Surman,6,ENG,CM,90,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,,,,,,
7,Bournemouth,Dan Gosling,4,ENG,CM,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,,,,,
8,Bournemouth,Matt Ritchie,30,SCO,RM,90,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,,,,,,
9,Bournemouth,Charlie Daniels,11,ENG,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,,,,,,
10,Bournemouth,Steve Cook,3,ENG,CB,90,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,,,,,,
11,Bournemouth,Tommy Elphick,5,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,,,,,,
12,Bournemouth,Simon Francis,2,ENG,RB,90,0,0,0,0,0,0,0,0,1,0,0,2,4,3,0,,,,,,
13,Bournemouth,Adam Federici,23,AUS,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,3.0,2.0,40.0
